episode,beta,episode_reward,avg_loss,win,replay_size,global_step
287.0,0.44783333333333336,-29.0,2.9255540490150453,0.0,5000.0,6336.0
288.0,0.448,-35.0,2.957238347189767,0.0,5000.0,6371.0
289.0,0.4481666666666667,-35.0,2.8817998681749617,0.0,5000.0,6406.0
290.0,0.44833333333333336,-10.0,2.54757022857666,0.0,5000.0,6407.0
291.0,0.4485,-12.0,2.897934675216675,0.0,5000.0,6410.0
292.0,0.44866666666666666,-35.0,2.8032426425388883,0.0,5000.0,6445.0
293.0,0.44883333333333336,-23.0,2.9940677540642873,0.0,5000.0,6459.0
294.0,0.449,-35.0,2.977385037285941,0.0,5000.0,6494.0
295.0,0.4491666666666667,-35.0,2.985422658920288,0.0,5000.0,6529.0
296.0,0.44933333333333336,9.0,3.106133818626404,1.0,5000.0,6531.0
297.0,0.4495,9.0,2.747061014175415,1.0,5000.0,6533.0
298.0,0.4496666666666667,-10.0,3.0465292930603027,0.0,5000.0,6534.0
299.0,0.44983333333333336,-14.0,3.0086499214172364,0.0,5000.0,6539.0
300.0,0.45,-35.0,2.8174623795918055,0.0,5000.0,6574.0
301.0,0.4501666666666667,10.0,2.4442663192749023,1.0,5000.0,6575.0
302.0,0.45033333333333336,-35.0,2.850629312651498,0.0,5000.0,6610.0
303.0,0.4505,-12.0,2.7337090969085693,0.0,5000.0,6613.0
304.0,0.45066666666666666,-35.0,2.928062527520316,0.0,5000.0,6648.0
305.0,0.45083333333333336,10.0,2.8289833068847656,1.0,5000.0,6649.0
306.0,0.451,10.0,2.780302047729492,1.0,5000.0,6650.0
307.0,0.45116666666666666,-11.0,2.8622491359710693,0.0,5000.0,6652.0
308.0,0.45133333333333336,-12.0,3.0635062058766684,0.0,5000.0,6655.0
309.0,0.4515,-35.0,2.887612935474941,0.0,5000.0,6690.0
310.0,0.45166666666666666,-17.0,2.963668644428253,0.0,5000.0,6698.0
311.0,0.45183333333333336,-35.0,2.860805218560355,0.0,5000.0,6733.0
312.0,0.452,9.0,2.6556925773620605,1.0,5000.0,6735.0
313.0,0.4521666666666667,10.0,2.4390084743499756,1.0,5000.0,6736.0
314.0,0.45233333333333337,-11.0,2.3289854526519775,0.0,5000.0,6738.0
315.0,0.4525,-35.0,2.824297407695225,0.0,5000.0,6773.0
316.0,0.45266666666666666,-11.0,2.9152146577835083,0.0,5000.0,6775.0
317.0,0.45283333333333337,-35.0,2.8416622161865233,0.0,5000.0,6810.0
318.0,0.453,-11.0,3.0938379764556885,0.0,5000.0,6812.0
319.0,0.4531666666666667,-35.0,2.839767851148333,0.0,5000.0,6847.0
320.0,0.45333333333333337,-10.0,2.1304328441619873,0.0,5000.0,6848.0
321.0,0.4535,-12.0,2.5792057514190674,0.0,5000.0,6851.0
322.0,0.45366666666666666,-11.0,2.865949034690857,0.0,5000.0,6853.0
323.0,0.45383333333333337,9.0,2.747205972671509,1.0,5000.0,6855.0
324.0,0.454,-10.0,2.7085747718811035,0.0,5000.0,6856.0
325.0,0.45416666666666666,-10.0,2.48590087890625,0.0,5000.0,6857.0
326.0,0.45433333333333337,8.0,2.4065444469451904,1.0,5000.0,6860.0
327.0,0.4545,10.0,3.209378242492676,1.0,5000.0,6861.0
328.0,0.45466666666666666,10.0,2.7098240852355957,1.0,5000.0,6862.0
329.0,0.45483333333333337,9.0,2.866060733795166,1.0,5000.0,6864.0
330.0,0.455,-12.0,2.710752566655477,0.0,5000.0,6867.0
331.0,0.45516666666666666,9.0,2.5984787940979004,1.0,5000.0,6869.0
332.0,0.45533333333333337,9.0,3.299072742462158,1.0,5000.0,6871.0
333.0,0.4555,-35.0,2.8337807859693256,0.0,5000.0,6906.0
334.0,0.45566666666666666,-35.0,2.7713713032858713,0.0,5000.0,6941.0
335.0,0.45583333333333337,-35.0,2.819462469645909,0.0,5000.0,6976.0
336.0,0.456,7.0,2.534114956855774,1.0,5000.0,6980.0
337.0,0.4561666666666667,-11.0,2.3410013914108276,0.0,5000.0,6982.0
338.0,0.45633333333333337,5.0,2.681860566139221,1.0,5000.0,6988.0
339.0,0.4565,-10.0,2.799434185028076,0.0,5000.0,6989.0
340.0,0.45666666666666667,10.0,2.8083794116973877,1.0,5000.0,6990.0
341.0,0.45683333333333337,-11.0,2.34574031829834,0.0,5000.0,6992.0
342.0,0.457,-38.0,2.7320492678675157,0.0,5000.0,7021.0
343.0,0.45716666666666667,-35.0,2.887483276639666,0.0,5000.0,7056.0
344.0,0.45733333333333337,-35.0,2.698386996132987,0.0,5000.0,7091.0
345.0,0.4575,-35.0,2.683973332813808,0.0,5000.0,7126.0
346.0,0.45766666666666667,-35.0,2.7038105828421455,0.0,5000.0,7161.0
347.0,0.45783333333333337,10.0,3.0631487369537354,1.0,5000.0,7162.0
348.0,0.458,-16.0,2.671697105680193,0.0,5000.0,7169.0
349.0,0.45816666666666667,-12.0,2.8340933322906494,0.0,5000.0,7172.0
350.0,0.45833333333333337,8.0,2.916264057159424,1.0,5000.0,7175.0
351.0,0.4585,3.0,2.71336130797863,1.0,5000.0,7183.0
352.0,0.45866666666666667,-35.0,2.8440644264221193,0.0,5000.0,7218.0
